structure_id,SMILES,InChIKey
96fa95d71d4b6e37,O=C(NCc1n[nH]c(=O)n1C1CC1)c1ccc(F)c2cccnc12,ICSDQXGOLJHMSK-UHFFFAOYSA-N
43580d8c797ff183,O=C(NCc1nnc(O)n1C1CC1)c1ccc(F)c2cccnc12,ICSDQXGOLJHMSK-UHFFFAOYSA-N
4af1b57f8259998b,O=c1[nH]nc(C/N=C(/O)c2ccc(F)c3cccnc23)n1C1CC1,ICSDQXGOLJHMSK-UHFFFAOYSA-N
68d2353b5f27aff9,O=c1[nH]nc(C/N=C(\O)c2ccc(F)c3cccnc23)n1C1CC1,ICSDQXGOLJHMSK-UHFFFAOYSA-N
c1f2362afa39da77,CC(C)NC(=O)c1ccc(Cl)c(NC(=O)c2cc3ncccn3n2)c1,RFMYSKWZLOVNEH-UHFFFAOYSA-N
e81210fdf36be3c3,CC(C)/N=C(\O)c1ccc(Cl)c(NC(=O)c2cc3ncccn3n2)c1,RFMYSKWZLOVNEH-UHFFFAOYSA-N
6924d2f6f59218b7,CC(C)NC(=O)c1ccc(Cl)c(/N=C(\O)c2cc3ncccn3n2)c1,RFMYSKWZLOVNEH-UHFFFAOYSA-N
0c39ff5c3359bf10,CC(C)/N=C(/O)c1ccc(Cl)c(/N=C(/O)c2cc3ncccn3n2)c1,RFMYSKWZLOVNEH-UHFFFAOYSA-N
f76724c5cfc70b83,CC(C)/N=C(/O)c1ccc(Cl)c(/N=C(\O)c2cc3ncccn3n2)c1,RFMYSKWZLOVNEH-UHFFFAOYSA-N
c2fac1572c2e4114,CC(C)NC(=O)c1ccc(Cl)c(/N=C(/O)c2cc3ncccn3n2)c1,RFMYSKWZLOVNEH-UHFFFAOYSA-N
05aa927d3ca98c88,CC(C)/N=C(\O)c1ccc(Cl)c(/N=C(\O)c2cc3ncccn3n2)c1,RFMYSKWZLOVNEH-UHFFFAOYSA-N
8cc5dcc454a5e1a4,CC(C)/N=C(/O)c1ccc(Cl)c(NC(=O)c2cc3ncccn3n2)c1,RFMYSKWZLOVNEH-UHFFFAOYSA-N
e4de36d2219faf90,CC(C)/N=C(\O)c1ccc(Cl)c(/N=C(/O)c2cc3ncccn3n2)c1,RFMYSKWZLOVNEH-UHFFFAOYSA-N
9760013ded33cb02,COC(=O)C[C@H]1CC[C@H](CNC(=O)Cc2ccc3c(c2)CCCO3)CC1,GTFXEPGXKWPROT-WKILWMFISA-N
6d715ff94d1b988f,COC(=O)C[C@H]1CC[C@H](C/N=C(/O)Cc2ccc3c(c2)CCCO3)CC1,GTFXEPGXKWPROT-WKILWMFISA-N
cb539bdf34db0df9,COC(=O)C[C@H]1CC[C@H](C/N=C(\O)Cc2ccc3c(c2)CCCO3)CC1,GTFXEPGXKWPROT-WKILWMFISA-N
21fd36f7290aaf1a,Cc1ccc(C2(CNC(=O)[C@@H]3NC[C@@H](O)[C@H]3O)CCCC2)c(C)c1,ZNXBZOMGIIFVSP-BRWVUGGUSA-N
817cc74e98f9e81d,Cc1ccc(C2(C/N=C(/O)[C@@H]3NC[C@@H](O)[C@H]3O)CCCC2)c(C)c1,ZNXBZOMGIIFVSP-BRWVUGGUSA-N
0bcb43b9c8912c82,Cc1ccc(C2(C/N=C(\O)[C@@H]3NC[C@@H](O)[C@H]3O)CCCC2)c(C)c1,ZNXBZOMGIIFVSP-BRWVUGGUSA-N
1ad5f0b844222f21,NC(=O)c1ccc(CCC(=O)N2CCN(C3CCC3)CC2)cc1,GWWFBRFBTVCIME-UHFFFAOYSA-N
4e089661a3bafe2e,N=C(O)c1ccc(CCC(=O)N2CCN(C3CCC3)CC2)cc1,GWWFBRFBTVCIME-UHFFFAOYSA-N
b6f85cc3d900c2e0,Cc1cc(C(=O)NCCc2nnc(C)n2C)cc(C)c1F,XLSKLZRYLAALIT-UHFFFAOYSA-N
2881ea024cbe2696,Cc1cc(/C(O)=N\CCc2nnc(C)n2C)cc(C)c1F,XLSKLZRYLAALIT-UHFFFAOYSA-N
c8e3b6e6752c9246,Cc1cc(/C(O)=N/CCc2nnc(C)n2C)cc(C)c1F,XLSKLZRYLAALIT-UHFFFAOYSA-N
bcb87cd29074eab9,Cc1csc2ncc(C(=O)N[C@@H]3c4ccccc4C[C@@H]3O)c(=O)n12,LKHRRVQZULYLAS-UONOGXRCSA-N
0bc4bbbc9e543d11,Cc1csc2ncc(/C(O)=N/[C@@H]3c4ccccc4C[C@@H]3O)c(=O)n12,LKHRRVQZULYLAS-UONOGXRCSA-N
8ca9f61a97141b99,Cc1csc2ncc(/C(O)=N\[C@@H]3c4ccccc4C[C@@H]3O)c(=O)n12,LKHRRVQZULYLAS-UONOGXRCSA-N
1deeedbdda10ade1,O=C(N[C@H]1CCO[C@@H]1c1ccc(Cl)c(F)c1)c1cc(O)ccn1,SPVRRTKLXVYDAS-DZGCQCFKSA-N
cb21b3d62bbd3e9a,O/C(=N\[C@H]1CCO[C@@H]1c1ccc(Cl)c(F)c1)c1cc(O)ccn1,SPVRRTKLXVYDAS-DZGCQCFKSA-N
bc71a6ae5f88b0ad,O/C(=N/[C@H]1CCO[C@@H]1c1ccc(Cl)c(F)c1)c1cc(O)ccn1,SPVRRTKLXVYDAS-DZGCQCFKSA-N
4468942f451026d4,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,IWUCXVSUMQZMFG-AFCXAGJDSA-N
87def86656e5d960,N=C(O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,IWUCXVSUMQZMFG-AFCXAGJDSA-N
acbd974963230975,CN(C)C(=O)NCc1cn(CCc2cc(Cl)cc(Cl)c2)nn1,CTBQISMBKYYWOG-UHFFFAOYSA-N
d01261b4cf4581c2,CN(C)/C(O)=N/Cc1cn(CCc2cc(Cl)cc(Cl)c2)nn1,CTBQISMBKYYWOG-UHFFFAOYSA-N
840963c3a18d6b02,CN(C)/C(O)=N\Cc1cn(CCc2cc(Cl)cc(Cl)c2)nn1,CTBQISMBKYYWOG-UHFFFAOYSA-N
ed7c2a37d9e3c5bf,Cc1cccc([C@H](C)c2c[nH]cn2)c1C,CUHVIMMYOGQXCV-NSHDSACASA-N
297c1e2278f7aef7,Cc1cccc([C@H](C)c2cnc[nH]2)c1C,CUHVIMMYOGQXCV-NSHDSACASA-N
d7d18b5fe7cb6cdd,CC(C)N(C(=O)c1cc(CN(C)C)on1)c1cnc2ccccc2c1,KXJUILLGCFKTBR-UHFFFAOYSA-N
7188e3bd10b7f9da,Clc1ccc(CNc2cccc(-c3nnc[nH]3)c2)c(Cl)c1,CYYZQVGRZABDLV-UHFFFAOYSA-N
e6f4e924219cf10c,Clc1ccc(CNc2cccc(-c3nc[nH]n3)c2)c(Cl)c1,CYYZQVGRZABDLV-UHFFFAOYSA-N
00ef43c06b8caf04,Clc1ccc(CNc2cccc(-c3ncn[nH]3)c2)c(Cl)c1,CYYZQVGRZABDLV-UHFFFAOYSA-N
c46810df2a7203f5,O=C(c1ccccc1NCc1cc(F)cc(F)c1)N1CCOCC1,NUOIXMGMSXZFAT-UHFFFAOYSA-N
878bdba798b4f4f6,Cc1nc(O)ccc1C(=O)N1CCCc2ccccc2CC1,GIZZOTQWVQPMIL-UHFFFAOYSA-N
90033f3b0ebdd26c,CC(C)Cc1ccc(CS(=O)(=O)CC(=O)Nc2ccccc2OC(F)F)cc1,RUYZOGAEONJYAK-UHFFFAOYSA-N
5c81a70c9f55043b,CC(C)Cc1ccc(CS(=O)(=O)C/C(O)=N\c2ccccc2OC(F)F)cc1,RUYZOGAEONJYAK-UHFFFAOYSA-N
16f396a91314f8e0,CC(C)Cc1ccc(CS(=O)(=O)C/C(O)=N/c2ccccc2OC(F)F)cc1,RUYZOGAEONJYAK-UHFFFAOYSA-N
d1aa12d7faa154fd,COc1ccc(NC(=O)N2CCCS(=O)(=O)CC2)cc1OCC(F)(F)F,OBHRPEDMYCJMKB-UHFFFAOYSA-N
e5be20cd559a2925,COc1ccc(/N=C(/O)N2CCCS(=O)(=O)CC2)cc1OCC(F)(F)F,OBHRPEDMYCJMKB-UHFFFAOYSA-N
5a584bea0d29ff7d,COc1ccc(/N=C(\O)N2CCCS(=O)(=O)CC2)cc1OCC(F)(F)F,OBHRPEDMYCJMKB-UHFFFAOYSA-N
a270a02978521892,CC(C)(c1ccncc1)c1noc(-c2ccnc3ccncc23)n1,SHNPLRZOYVZLCR-UHFFFAOYSA-N
77066314ec4e83a8,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1ccccn1,PWHROYKAGRUWDQ-UHFFFAOYSA-N
f0d0717d34a47e43,O/C(Cc1ccc(-c2ccccc2)cc1)=N\c1ccccn1,PWHROYKAGRUWDQ-UHFFFAOYSA-N
98e738bb5a40c39a,O/C(Cc1ccc(-c2ccccc2)cc1)=N/c1ccccn1,PWHROYKAGRUWDQ-UHFFFAOYSA-N
b0094c27c3979b81,O=C(O)[C@@H](NS(=O)(=O)c1csc2ccccc12)c1ccccc1,ZSIQAWBJEJBUIG-HNNXBMFYSA-N
0e4a89c89ae8a7c2,Cc1cc(-n2nc(C)cc2NC(=O)c2cc(C(C)(C)C)nn2C)nc(C)n1,DUQLHYZHESTETD-UHFFFAOYSA-N
12b54ba998188d13,CCc1nn(C)cc1C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,OUZYNSSBPXZEQB-UHFFFAOYSA-N
ca2a53ddd3b12f5c,CCc1nn(C)cc1C(=O)N1CCC(n2c(O)nc3ccccc32)CC1,OUZYNSSBPXZEQB-UHFFFAOYSA-N
5158253088696d69,CS(=O)(=O)CCc1cn(CC2(C(F)(F)F)CCCCC2)nn1,XXXATOFKINJXOH-UHFFFAOYSA-N
463ec3f6268746a0,NC(=O)c1ccccc1SCCCn1c(=O)[nH]c2ccccc21,XSZXZUPZKYJOIX-UHFFFAOYSA-N
a14c8473d3b463f4,NC(=O)c1ccccc1SCCCn1c(O)nc2ccccc21,XSZXZUPZKYJOIX-UHFFFAOYSA-N
00829a1e19d29276,N=C(O)c1ccccc1SCCCn1c(=O)[nH]c2ccccc21,XSZXZUPZKYJOIX-UHFFFAOYSA-N
7e84d0376b7c59f8,CN(CCCNC(=O)C1CCC1)C(=O)Nc1cccnc1-n1cccn1,TZUDYXLRQSLHBT-UHFFFAOYSA-N
3bae70984638036a,CN(CCCNC(=O)C1CCC1)/C(O)=N/c1cccnc1-n1cccn1,TZUDYXLRQSLHBT-UHFFFAOYSA-N
b9aa941a5602dcf5,CN(CCCNC(=O)C1CCC1)/C(O)=N\c1cccnc1-n1cccn1,TZUDYXLRQSLHBT-UHFFFAOYSA-N
76e486167b661eb2,CN(CCC/N=C(/O)C1CCC1)C(=O)Nc1cccnc1-n1cccn1,TZUDYXLRQSLHBT-UHFFFAOYSA-N
59eb2d38f1a64c77,CN(CCC/N=C(\O)C1CCC1)C(=O)Nc1cccnc1-n1cccn1,TZUDYXLRQSLHBT-UHFFFAOYSA-N
1d287d71ea441d30,Cc1cc2cc(CNC(=O)CC(C)CC(=O)NCc3ccc4[nH]c(C)cc4c3)ccc2[nH]1,PZKXWASBGCUVMK-UHFFFAOYSA-N
70a07279de5d04d7,Cc1cc2cc(C/N=C(\O)C[C@@H](C)CC(=O)NCc3ccc4[nH]c(C)cc4c3)ccc2[nH]1,PZKXWASBGCUVMK-UHFFFAOYSA-N
ff71e541ea8db9c5,Cc1cc2cc(C/N=C(/O)C[C@@H](C)CC(=O)NCc3ccc4[nH]c(C)cc4c3)ccc2[nH]1,PZKXWASBGCUVMK-UHFFFAOYSA-N
2832394f1a911377,Cc1cc2cc(C/N=C(\O)C[C@H](C)CC(=O)NCc3ccc4[nH]c(C)cc4c3)ccc2[nH]1,PZKXWASBGCUVMK-UHFFFAOYSA-N
791d617b3b0ce1ca,Cc1cc2cc(C/N=C(/O)C[C@H](C)CC(=O)NCc3ccc4[nH]c(C)cc4c3)ccc2[nH]1,PZKXWASBGCUVMK-UHFFFAOYSA-N
6fee156505caee9e,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,BQSJTQLCZDPROO-UHFFFAOYSA-N
6f50928d0857ad06,O=C(O)CNc1nc(-c2ccccc2)c2cc(Cl)ccc2n1,UEYMDWGOQPLFGK-UHFFFAOYSA-N
3631b80ec57094a3,O=C(O)C/N=c1\nc2ccc(Cl)cc2c(-c2ccccc2)[nH]1,UEYMDWGOQPLFGK-UHFFFAOYSA-N
4bc37c0f847bef90,O=C(O)C/N=c1/nc2ccc(Cl)cc2c(-c2ccccc2)[nH]1,UEYMDWGOQPLFGK-UHFFFAOYSA-N
05a2723128591a7d,c1nn(CC2CCC2)cc1CN1CC(C2CCOCC2)C1,IUGBKTDUGLZNFN-UHFFFAOYSA-N
22ff2fe71942b316,N#CCCCCS(=O)(=O)N(Cc1ccc(F)cc1F)C1CC1,MAYIPJGYKZEEFV-UHFFFAOYSA-N
350eaae652827723,O=C(Cc1ccccc1)NCCc1nc(-c2ccc3oc(=O)[nH]c3c2)no1,PNXGKHUQWCWYJQ-UHFFFAOYSA-N
973473e4d123a0d0,O=C(Nc1nc2ccccc2s1)Nc1cccc2c1OCCO2,DBGKWFVWUQZGRD-UHFFFAOYSA-N
aed9fd5a2d8c6f29,O=C(/N=c1\[nH]c2ccccc2s1)Nc1cccc2c1OCCO2,DBGKWFVWUQZGRD-UHFFFAOYSA-N
fbbe09bdcc369440,O=C(/N=c1/[nH]c2ccccc2s1)Nc1cccc2c1OCCO2,DBGKWFVWUQZGRD-UHFFFAOYSA-N
6bc5bb41ea50ae6f,Cc1cc(C)c(C(=O)O)cc1NC(=O)CN1CCCCC1=O,OWBXGMMRCQOVFA-UHFFFAOYSA-N
77d5a08c7c597ed7,Cc1cc(C)c(C(=O)O)cc1/N=C(\O)CN1CCCCC1=O,OWBXGMMRCQOVFA-UHFFFAOYSA-N
f7346cc25ee2a92b,Cc1cc(C)c(C(=O)O)cc1/N=C(/O)CN1CCCCC1=O,OWBXGMMRCQOVFA-UHFFFAOYSA-N
47b0b277f1339b2b,Cc1csc(N(C)C(=O)CN2CCc3ccccc3C2=O)n1,GBWWSIQMFCLPIJ-UHFFFAOYSA-N
4c7b93025000ac81,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O,KVJXBPDAXMEYOA-CXANFOAXSA-N
8baddbc9b0b01614,Cc1ocnc1C(=O)NCC1(c2cccc(F)c2F)CCCC1,CKZOQTYPLQUQIW-UHFFFAOYSA-N
f107ed966e8d2a65,Cc1ocnc1/C(O)=N/CC1(c2cccc(F)c2F)CCCC1,CKZOQTYPLQUQIW-UHFFFAOYSA-N
42c7b13924284225,Cc1ocnc1/C(O)=N\CC1(c2cccc(F)c2F)CCCC1,CKZOQTYPLQUQIW-UHFFFAOYSA-N
d4feca8d7ffaa395,C[C@@H](c1csc2ccccc12)n1cc(CC2(O)COC2)nn1,AGXFCJYFSPQSKY-NSHDSACASA-N
f2df19585469155e,COc1ccc(C(=O)O)cc1NS(=O)(=O)c1cn(CC(C)C)cn1,DNCIGRQVTLWWPX-UHFFFAOYSA-N
9011e9e14ddc8008,COc1ncc(Cl)c(N2CCN(c3nc(C)cs3)CC2)n1,QTPXTUGCJUMGDQ-UHFFFAOYSA-N
8b47a1531cfdd414,CCOc1ccc2nc(-c3ccc(NCc4nnc(C)s4)cc3)sc2c1,PCMXKFOXCAUQIF-UHFFFAOYSA-N
babbc8886ade6341,CN1C(=O)CCc2cc(NC(=O)c3cccc(-c4noc(C(F)(F)F)n4)c3)ccc21,PSDFXZIKKQQXBR-UHFFFAOYSA-N
38fe645f61ab268d,CN1C(=O)CCc2cc(/N=C(\O)c3cccc(-c4noc(C(F)(F)F)n4)c3)ccc21,PSDFXZIKKQQXBR-UHFFFAOYSA-N
2b5eaa6d50b732aa,CN1C(=O)CCc2cc(/N=C(/O)c3cccc(-c4noc(C(F)(F)F)n4)c3)ccc21,PSDFXZIKKQQXBR-UHFFFAOYSA-N
8473f752c3c08210,COc1ccc(-c2cn(CCCn3ccnc3C)nn2)c(Cl)c1,YLTUBZPZFWBKFU-UHFFFAOYSA-N
f9017be36dd8c232,Cc1ccc(Br)cc1C(=O)N1CCN(Cc2ccc(F)cc2F)C(=O)C1,KLIJEEFBJJQEBT-UHFFFAOYSA-N
ee1873cedb5e478d,COc1ccc(S(=O)(=O)Nc2ncn(-c3ccc(C#N)cc3)n2)c(C)c1,IIAQIRIZRLRWNP-UHFFFAOYSA-N
cf414672055c2d7e,COc1ccc(S(=O)(=O)/N=c2\ncn(-c3ccc(C#N)cc3)[nH]2)c(C)c1,IIAQIRIZRLRWNP-UHFFFAOYSA-N
7f81a2c748d02810,COc1ccc(S(=O)(=O)/N=c2/ncn(-c3ccc(C#N)cc3)[nH]2)c(C)c1,IIAQIRIZRLRWNP-UHFFFAOYSA-N
da8d31ea78149a84,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1,SEBMTIQKRHYNIT-UHFFFAOYSA-N
9c84105da763eaaf,Cc1cn(C)nc1C(=O)NS(=O)(=O)CCC1CCCCC1,VVPYHOSRKNXIIX-UHFFFAOYSA-N
f57d05dbe7fbf14e,Cc1cn(C)nc1/C(O)=N\S(=O)(=O)CCC1CCCCC1,VVPYHOSRKNXIIX-UHFFFAOYSA-N
7e91d3ccbabcb8a2,Cc1cn(C)nc1/C(O)=N/S(=O)(=O)CCC1CCCCC1,VVPYHOSRKNXIIX-UHFFFAOYSA-N
ab9149e3d6bff89e,Cc1nc(N2CCOCC2)ccc1NC(=O)c1cccc(CS(C)(=O)=O)c1,PHCBLARZWPITBD-UHFFFAOYSA-N
4af723560e3f16e8,Cc1nc(N2CCOCC2)ccc1/N=C(/O)c1cccc(CS(C)(=O)=O)c1,PHCBLARZWPITBD-UHFFFAOYSA-N
648f5058be31dc8a,Cc1nc(N2CCOCC2)ccc1/N=C(\O)c1cccc(CS(C)(=O)=O)c1,PHCBLARZWPITBD-UHFFFAOYSA-N
eb7be0d9aec341d8,CCc1ccc(Br)c(NC(=O)C(=O)N2CCC3(CC2)CN(C)C(=O)O3)c1,XGPNDQZGZXYPPK-UHFFFAOYSA-N
dc395e4b90dba330,CCc1ccc(Br)c(/N=C(\O)C(=O)N2CCC3(CC2)CN(C)C(=O)O3)c1,XGPNDQZGZXYPPK-UHFFFAOYSA-N
ad73373a211ec4cc,CCc1ccc(Br)c(/N=C(/O)C(=O)N2CCC3(CC2)CN(C)C(=O)O3)c1,XGPNDQZGZXYPPK-UHFFFAOYSA-N
1d4d5cd1d362bec4,COc1cc(Cl)cc(C(=O)Nc2cnc(OC)c(C(N)=O)c2)c1,AUGRFJVNNHVTMY-UHFFFAOYSA-N
827527cdd1cab514,COc1cc(Cl)cc(/C(O)=N\c2cnc(OC)c(C(N)=O)c2)c1,AUGRFJVNNHVTMY-UHFFFAOYSA-N
8ed800141ca9141f,COc1cc(Cl)cc(C(=O)Nc2cnc(OC)c(C(=N)O)c2)c1,AUGRFJVNNHVTMY-UHFFFAOYSA-N
3004999a45473d9f,COc1cc(Cl)cc(/C(O)=N\c2cnc(OC)c(C(=N)O)c2)c1,AUGRFJVNNHVTMY-UHFFFAOYSA-N
5c36d1e35f5536b6,COc1cc(Cl)cc(/C(O)=N/c2cnc(OC)c(C(N)=O)c2)c1,AUGRFJVNNHVTMY-UHFFFAOYSA-N
4e92566c832a055a,COc1cc(Cl)cc(/C(O)=N/c2cnc(OC)c(C(=N)O)c2)c1,AUGRFJVNNHVTMY-UHFFFAOYSA-N
28062a067c6b058a,O=C(NC1CC1)c1ccc(C(=O)NC2(c3ccc(F)cc3)CC2)cc1,LQJZPRCZPFKKCX-UHFFFAOYSA-N
bd1c806cd34026e2,O=C(NC1(c2ccc(F)cc2)CC1)c1ccc(/C(O)=N\C2CC2)cc1,LQJZPRCZPFKKCX-UHFFFAOYSA-N
8010350a014612e4,O=C(NC1(c2ccc(F)cc2)CC1)c1ccc(/C(O)=N/C2CC2)cc1,LQJZPRCZPFKKCX-UHFFFAOYSA-N
0fbfc3271d4575cd,O/C(=N\C1(c2ccc(F)cc2)CC1)c1ccc(/C(O)=N\C2CC2)cc1,LQJZPRCZPFKKCX-UHFFFAOYSA-N
1ec3facae1c024f9,O=C(NC1CC1)c1ccc(/C(O)=N\C2(c3ccc(F)cc3)CC2)cc1,LQJZPRCZPFKKCX-UHFFFAOYSA-N
82608a6cdfca8428,O/C(=N\C1CC1)c1ccc(/C(O)=N/C2(c3ccc(F)cc3)CC2)cc1,LQJZPRCZPFKKCX-UHFFFAOYSA-N
a9fd65fe4a25fec2,O/C(=N\C1CC1)c1ccc(/C(O)=N\C2(c3ccc(F)cc3)CC2)cc1,LQJZPRCZPFKKCX-UHFFFAOYSA-N
8048c332c4f53cdf,O/C(=N/C1CC1)c1ccc(/C(O)=N\C2(c3ccc(F)cc3)CC2)cc1,LQJZPRCZPFKKCX-UHFFFAOYSA-N
aa2365799403890a,O=C(NC1CC1)c1ccc(/C(O)=N/C2(c3ccc(F)cc3)CC2)cc1,LQJZPRCZPFKKCX-UHFFFAOYSA-N
e77d51f759098496,O=C(c1c[nH]nc1-c1ccc(F)cc1)N1CC(CNC(=O)C(F)(F)F)C1,IFCHNDZRCCJAOW-UHFFFAOYSA-N
97a398e5b32fef51,O=C(c1c[nH]nc1-c1ccc(F)cc1)N1CC(C/N=C(\O)C(F)(F)F)C1,IFCHNDZRCCJAOW-UHFFFAOYSA-N
986ad2bc2290acea,O=C(c1c[nH]nc1-c1ccc(F)cc1)N1CC(C/N=C(/O)C(F)(F)F)C1,IFCHNDZRCCJAOW-UHFFFAOYSA-N
597766badb2ff9ba,O=C(c1cn[nH]c1-c1ccc(F)cc1)N1CC(CNC(=O)C(F)(F)F)C1,IFCHNDZRCCJAOW-UHFFFAOYSA-N
52b93b3f5bf550c0,CNC(=O)C[C@@H]1CN(C(=O)c2ccc3cc(-c4ccccc4)[nH]c3c2)C[C@H]1O,MMANAQFFSPEWDM-YLJYHZDGSA-N
88ef606231ed7330,C/N=C(/O)C[C@@H]1CN(C(=O)c2ccc3cc(-c4ccccc4)[nH]c3c2)C[C@H]1O,MMANAQFFSPEWDM-YLJYHZDGSA-N
004b5cff82fef338,C/N=C(\O)C[C@@H]1CN(C(=O)c2ccc3cc(-c4ccccc4)[nH]c3c2)C[C@H]1O,MMANAQFFSPEWDM-YLJYHZDGSA-N
cb0eab60173b745c,COCc1cccc(NC(=O)N2CCC(CN3CCN(C)CC3)CC2)c1,GINHBZXRECRREY-UHFFFAOYSA-N
e883d1657f0fd743,COCc1cccc(/N=C(\O)N2CCC(CN3CCN(C)CC3)CC2)c1,GINHBZXRECRREY-UHFFFAOYSA-N
de48beeb3ebbb237,COCc1cccc(/N=C(/O)N2CCC(CN3CCN(C)CC3)CC2)c1,GINHBZXRECRREY-UHFFFAOYSA-N
ae7b75aadde7a1af,O=C(NCCc1cccnc1)C1CCN(C(=O)N2CCCC2)CC1,MQXPCGHXWRPKCK-UHFFFAOYSA-N
94bd1f63d9ed5b2f,O=C(N1CCCC1)N1CCC(/C(O)=N\CCc2cccnc2)CC1,MQXPCGHXWRPKCK-UHFFFAOYSA-N
ad1f5e4fe59abce0,O=C(N1CCCC1)N1CCC(/C(O)=N/CCc2cccnc2)CC1,MQXPCGHXWRPKCK-UHFFFAOYSA-N
8c97557fc050f19b,CC1(C)CC(NC(=O)c2occc2COc2cccc(C#N)c2)CC(C)(C)N1,VNHCLXPKUJZXJB-UHFFFAOYSA-N
3a632301fcb1716c,CC1(C)CC(/N=C(\O)c2occc2COc2cccc(C#N)c2)CC(C)(C)N1,VNHCLXPKUJZXJB-UHFFFAOYSA-N
26cebeb89bc37daf,CC1(C)CC(/N=C(/O)c2occc2COc2cccc(C#N)c2)CC(C)(C)N1,VNHCLXPKUJZXJB-UHFFFAOYSA-N
ba2cf889e3959239,NC(=O)c1ccc2c(c1)CN(C(=O)Cc1ccc(F)cc1C(F)(F)F)CC2,LLUPLOCEJPNQTE-UHFFFAOYSA-N
200f472ba302188b,N=C(O)c1ccc2c(c1)CN(C(=O)Cc1ccc(F)cc1C(F)(F)F)CC2,LLUPLOCEJPNQTE-UHFFFAOYSA-N
5febf095e6e0c69c,CC(C)c1[nH]ccc1C(=O)NC1(c2ccccc2)COC1,NUBGQQWRMHEPEC-UHFFFAOYSA-N
7f0e759ab3396f68,CC(C)c1[nH]ccc1/C(O)=N\C1(c2ccccc2)COC1,NUBGQQWRMHEPEC-UHFFFAOYSA-N
05e11d139f831b40,CC(C)c1[nH]ccc1/C(O)=N/C1(c2ccccc2)COC1,NUBGQQWRMHEPEC-UHFFFAOYSA-N
793401e6cf66a0c9,CCc1nc(C(=O)NCc2ccc3[nH]c(=O)[nH]c3c2)nn1-c1ccccc1Cl,GKILMDDKKXPLBZ-UHFFFAOYSA-N
04f55d52aacf8325,CCc1nc(C(=O)NCc2ccc3[nH]c(O)nc3c2)nn1-c1ccccc1Cl,GKILMDDKKXPLBZ-UHFFFAOYSA-N
ca97fbd84564bbcc,CCc1nc(C(=O)NCc2ccc3nc(O)[nH]c3c2)nn1-c1ccccc1Cl,GKILMDDKKXPLBZ-UHFFFAOYSA-N
55d5ce140ec2611d,COC(=O)c1ccccc1O,OSWPMRLSEDHDFF-UHFFFAOYSA-N
253f6fb4fb50b4df,CCC(=O)N1CCN(S(=O)(=O)c2cc3c(cc2F)NC(=O)CC3)C1,FPZRFTYKVIIDSD-UHFFFAOYSA-N
e9bbcbefbf0e0ccc,CCC(=O)N1CCN(S(=O)(=O)c2cc3c(cc2F)N=C(O)CC3)C1,FPZRFTYKVIIDSD-UHFFFAOYSA-N
90c7ccb8ada7fbc5,NC(=O)c1cnc(N2CC(Cc3ccc(F)c(F)c3)C2)c(Cl)c1,XBCRVGWLQRTWNS-UHFFFAOYSA-N
b6f54af44c7e4089,N=C(O)c1cnc(N2CC(Cc3ccc(F)c(F)c3)C2)c(Cl)c1,XBCRVGWLQRTWNS-UHFFFAOYSA-N
bf0d6ad338b6b08b,Cc1nc(COc2ccccc2)sc1C(=O)N1CCC(C(N)=O)CC1,DHBMMPTXJIETSV-UHFFFAOYSA-N
10477cf2a1355ab5,Cc1nc(COc2ccccc2)sc1C(=O)N1CCC(C(=N)O)CC1,DHBMMPTXJIETSV-UHFFFAOYSA-N
6546762b2b612698,CNC(=O)C(F)(F)C1(O)CCN(C(=O)c2cncc(-n3cccn3)n2)CC1,ZAXNXZDPLHTVIL-UHFFFAOYSA-N
6f0ea98c4b1738f3,C/N=C(/O)C(F)(F)C1(O)CCN(C(=O)c2cncc(-n3cccn3)n2)CC1,ZAXNXZDPLHTVIL-UHFFFAOYSA-N
9639e209a6fb62ea,C/N=C(\O)C(F)(F)C1(O)CCN(C(=O)c2cncc(-n3cccn3)n2)CC1,ZAXNXZDPLHTVIL-UHFFFAOYSA-N
b5062b1ba34ac55d,Clc1cccc(-c2nc(CN3CCC(c4ncco4)CC3)co2)c1,RAQJHPXRPHBTDE-UHFFFAOYSA-N
63f7e046a659b199,CNC(=O)c1cc2cc(NC(=O)CN3CCc4ccccc4C3=O)ccc2[nH]1,LEEJPNWQGGRRGZ-UHFFFAOYSA-N
33ea01b1112ef3f2,CNC(=O)c1cc2cc(/N=C(/O)CN3CCc4ccccc4C3=O)ccc2[nH]1,LEEJPNWQGGRRGZ-UHFFFAOYSA-N
7a7db55febfae85f,CNC(=O)c1cc2cc(/N=C(\O)CN3CCc4ccccc4C3=O)ccc2[nH]1,LEEJPNWQGGRRGZ-UHFFFAOYSA-N
